madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
56017,0,44601,0,0,,sayrımsamak,0,1,,0,0,0,,,,,sayrimsamak,,"[{'anlam_id': '75337', 'madde_id': '56017', 'anlam_sira': '1', 'fiil': '1', 'tipkes': '0', 'anlam': 'Gerçekte hasta olmadığı hâlde kendini hasta göstermek, temaruz etmek', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '23', 'tur': '3', 'tam_adi': 'nesnesiz', 'kisa_adi': 'nsz.', 'ekno': '34'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]",
56018,0,44602,0,0,,sayvan,0,3,,0,0,12,Farsça sāyebān,,,,sayvan,,"[{'anlam_id': '75338', 'madde_id': '56018', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Güneşten, yağmurdan korunmak için veya süs olarak bir şeyin üzerine çekilen dam saçağı gibi düz veya eğimli örtü', 'gos': '0', 'orneklerListe': [{'ornek_id': '24471', 'anlam_id': '75338', 'ornek_sira': '1', 'ornek': 'Saçak sayvanı. Perde sayvanı. Eteklik sayvanı. Karyola sayvanı.', 'kac': '1', 'yazar_id': '0'}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '75339', 'madde_id': '56018', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Evlere bitişik, önü açık, direkler üzerine oturtulmuş, üzeri örtülü yer', 'gos': '0'}, {'anlam_id': '75340', 'madde_id': '56018', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kulak kepçesi', 'gos': '0', 'orneklerListe': [{'ornek_id': '24472', 'anlam_id': '75340', 'ornek_sira': '1', 'ornek': 'Amma nasıl çocuk ... vücut tüylü, kulağın sayvanı yok.', 'kac': '1', 'yazar_id': '20', 'yazar': [{'yazar_id': '20', 'tam_adi': 'Hüseyin Rahmi Gürpınar', 'kisa_adi': 'H. R. Gürpınar', 'ekno': '147'}]}], 'ozelliklerListe': [{'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}, {'ozellik_id': '49', 'tur': '1', 'tam_adi': 'anatomi', 'kisa_adi': 'anat.', 'ekno': '98'}]}]",
56019,1,44603,0,1,,saz,0,2,,0,0,0,,,"saz benizli, saz rengi, saz tavuğu",,saz,,"[{'anlam_id': '75341', 'madde_id': '56019', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Genellikle su kıyılarında, bataklık yerlerde yetişen ince, açık sarı renkli kamış, hasır otu, kiliz, kofa', 'gos': '0', 'orneklerListe': [{'ornek_id': '24473', 'anlam_id': '75341', 'ornek_sira': '1', 'ornek': 'Köyün saz kaplı, karanlık çökmüş damlarına seslendi.', 'kac': '1', 'yazar_id': '14', 'yazar': [{'yazar_id': '14', 'tam_adi': 'Halide Edip Adıvar', 'kisa_adi': 'H. E. Adıvar', 'ekno': '141'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '75342', 'madde_id': '56019', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bu kamıştan yapılmış', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
56020,2,44604,0,2,,saz,0,5,,0,0,12,Farsça sāz,,"saz eseri, sazevi, saz semaisi, saz şairi, saz şiiri, saz takımı, ince saz, ritim saz, divan sazı, meydan sazı, elektronik sazlar, nefesli sazlar, telli sazlar, üflemeli sazlar, vurmalı sazlar, yaylı sazlar",,saz,,"[{'anlam_id': '75343', 'madde_id': '56020', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Her tür müzik aracı, çalgı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '39', 'tur': '1', 'tam_adi': 'müzik', 'kisa_adi': 'müz.', 'ekno': '88'}]}, {'anlam_id': '75344', 'madde_id': '56020', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Türk halk müziğinde bağlama, cura, tar vb. mızraplı çalgıların genel adı', 'gos': '0'}, {'anlam_id': '75345', 'madde_id': '56020', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Türk halk müziğinde kullanılan, gövdesi ağaçtan oyularak yapılmış, telli, uzun saplı çalgı, bağlama', 'gos': '0', 'orneklerListe': [{'ornek_id': '24474', 'anlam_id': '75345', 'ornek_sira': '1', 'ornek': 'İnce ve yüksek bir sanat eseri olan saz da milliyetimizin bir hususiyetidir.', 'kac': '1', 'yazar_id': '18', 'yazar': [{'yazar_id': '18', 'tam_adi': 'Abdülhak Şinasi Hisar', 'kisa_adi': 'A. Ş. Hisar', 'ekno': '145'}]}]}, {'anlam_id': '75346', 'madde_id': '56020', 'anlam_sira': '4', 'fiil': '0', 'tipkes': '0', 'anlam': 'Birden çok çalgının bulunduğu takım', 'gos': '0'}, {'anlam_id': '75347', 'madde_id': '56020', 'anlam_sira': '5', 'fiil': '0', 'tipkes': '0', 'anlam': 'Çalgılı eğlence yeri', 'gos': '0'}]",
56021,0,44605,0,0,,sazak,0,3,ğı,0,0,0,,,,,sazak,,"[{'anlam_id': '75348', 'madde_id': '56021', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kuvvetli esen rüzgâr', 'gos': '1', 'orneklerListe': [{'ornek_id': '24475', 'anlam_id': '75348', 'ornek_sira': '1', 'ornek': ""Ne yaman esiyor Şad'ın sazağı / Kahpe felek bize kurdu tuzağı"", 'kac': '1', 'yazar_id': '38', 'yazar': [{'yazar_id': '38', 'tam_adi': 'Halk türküsü', 'kisa_adi': 'Halk türküsü', 'ekno': '169'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '45', 'tur': '1', 'tam_adi': 'coğrafya', 'kisa_adi': 'coğ.', 'ekno': '94'}]}, {'anlam_id': '75349', 'madde_id': '56021', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bataklık, sazlık', 'gos': '0'}, {'anlam_id': '75350', 'madde_id': '56021', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Mersin', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '41', 'tur': '1', 'tam_adi': 'bitki bilimi', 'kisa_adi': 'bit. b.', 'ekno': '90'}]}]",
56022,0,44606,0,0,,sazan,0,2,,0,0,0,,,"aynalı sazan, pullu sazan, yeşilsazan",,sazan,,"[{'anlam_id': '75351', 'madde_id': '56022', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': ""Sazangillerden, Avrupa, Asya ve Amerika'nın tatlı sularında yaşayan, sırt yüzgeci uzun, eti beğenilen kılçıklı bir balık (Cyprinus carpio)"", 'gos': '1', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '53', 'tur': '1', 'tam_adi': 'hayvan bilimi', 'kisa_adi': 'hay. b.', 'ekno': '102'}]}, {'anlam_id': '75352', 'madde_id': '56022', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kolay kandırılan, aldatılabilen kimse', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '30', 'tur': '4', 'tam_adi': 'argo', 'kisa_adi': 'argo', 'ekno': '41'}]}]",
56023,0,44607,0,0,,sazangiller,0,1,,1,0,0,,,,,sazangiller,,"[{'anlam_id': '75353', 'madde_id': '56023', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Tatlı sularda yaşayan kılçıklı balıkların geniş bir familyası', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '53', 'tur': '1', 'tam_adi': 'hayvan bilimi', 'kisa_adi': 'hay. b.', 'ekno': '102'}]}]",
56024,0,44608,0,0,,saz benizli,0,1,,0,0,0,,,,,saz benizli,,"[{'anlam_id': '75354', 'madde_id': '56024', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Solgun yüzlü', 'gos': '0', 'orneklerListe': [{'ornek_id': '24476', 'anlam_id': '75354', 'ornek_sira': '1', 'ornek': 'Nasıl da incecik, saz benizli, hırçın ve fettan bir kızdı.', 'kac': '1', 'yazar_id': '15', 'yazar': [{'yazar_id': '15', 'tam_adi': 'Refik Halit Karay', 'kisa_adi': 'R. H. Karay', 'ekno': '142'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
56025,0,44609,0,0,,sazcı,0,2,,0,0,0,,,,,sazci,,"[{'anlam_id': '75355', 'madde_id': '56025', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Saz çalan kimse, sazende', 'gos': '0', 'orneklerListe': [{'ornek_id': '24477', 'anlam_id': '75355', 'ornek_sira': '1', 'ornek': 'Bir sazcı ile beraber halk türküleri söylemeye razı olursanız ne âlâ!', 'kac': '1', 'yazar_id': '8', 'yazar': [{'yazar_id': '8', 'tam_adi': 'Reşat Nuri Güntekin', 'kisa_adi': 'R. N. Güntekin', 'ekno': '133'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '39', 'tur': '1', 'tam_adi': 'müzik', 'kisa_adi': 'müz.', 'ekno': '88'}]}, {'anlam_id': '75356', 'madde_id': '56025', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Saz yapan veya satan kimse', 'gos': '0'}]",
56026,0,44610,0,0,,sazcılık,0,1,ğı,0,0,0,,,,,sazcilik,,"[{'anlam_id': '75357', 'madde_id': '56026', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Saz çalma veya yapıp satma işi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
56027,0,44611,0,0,,sazende,0,1,,0,0,12,Farsça sāzende,sa:zende,,,sazende,,"[{'anlam_id': '75358', 'madde_id': '56027', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sazcı', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '31', 'tur': '4', 'tam_adi': 'eskimiş', 'kisa_adi': 'esk.', 'ekno': '42'}]}]",
56028,0,44612,0,0,,saz eseri,0,1,,0,0,0,,,,,saz eseri,,"[{'anlam_id': '75359', 'madde_id': '56028', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Klasik Türk müziğinde yalnızca saz takımının çalması için bestelenen eser', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '39', 'tur': '1', 'tam_adi': 'müzik', 'kisa_adi': 'müz.', 'ekno': '88'}]}]",
56029,1,44614,0,0,,sazevi,0,2,,0,0,0,,sa'zevi,,,sazevi,,"[{'anlam_id': '75360', 'madde_id': '56029', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Her türlü müzik aleti yapılan ve satılan yer', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '75361', 'madde_id': '56029', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sazlı sözlü eğlence yeri', 'gos': '0'}]",
56030,0,44615,0,0,,sazkayası,0,1,,0,0,0,,sa'zkayası,,,sazkayasi,,"[{'anlam_id': '75362', 'madde_id': '56030', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Kayalık bölgelerde yaşayan bir tür balık', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '53', 'tur': '1', 'tam_adi': 'hayvan bilimi', 'kisa_adi': 'hay. b.', 'ekno': '102'}]}]",
56031,0,44616,0,0,,sazlı,0,1,,0,0,0,,,sazlı sözlü,,sazli,,"[{'anlam_id': '75363', 'madde_id': '56031', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Saz çalınarak yapılan', 'gos': '0', 'orneklerListe': [{'ornek_id': '24478', 'anlam_id': '75363', 'ornek_sira': '1', 'ornek': 'Köşkte sık sık sazlı toplantılar olurmuş.', 'kac': '1', 'yazar_id': '8', 'yazar': [{'yazar_id': '8', 'tam_adi': 'Reşat Nuri Güntekin', 'kisa_adi': 'R. N. Güntekin', 'ekno': '133'}]}], 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
56032,0,44617,0,0,,sazlık,0,1,ğı,0,0,0,,,,,sazlik,,"[{'anlam_id': '75364', 'madde_id': '56032', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sazları (I) çok olan yer', 'gos': '0', 'orneklerListe': [{'ornek_id': '24479', 'anlam_id': '75364', 'ornek_sira': '1', 'ornek': 'Bu sık sazlığın gölgesinden kurtulan yerlerde, derenin sakin suları, buğulanmış bir gümüş rengiyle görünüyordu.', 'kac': '1', 'yazar_id': '10', 'yazar': [{'yazar_id': '10', 'tam_adi': 'Memduh Şevket Esendal', 'kisa_adi': 'M. Ş. Esendal', 'ekno': '135'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
56033,0,44618,0,0,,sazlı sözlü,0,1,,0,0,0,,,,,sazli sozlu,,"[{'anlam_id': '75365', 'madde_id': '56033', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Saz çalınarak yapılan (eğlence)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
56034,0,44619,0,0,,saz semaisi,0,1,,0,0,0,,,,,saz semaisi,,"[{'anlam_id': '75366', 'madde_id': '56034', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Klasik Türk müziğinde faslın en son çalınan sözsüz parçası', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '39', 'tur': '1', 'tam_adi': 'müzik', 'kisa_adi': 'müz.', 'ekno': '88'}]}]",
56035,0,44620,0,0,,sazsız,0,2,,0,0,0,,,,,sazsiz,,"[{'anlam_id': '75367', 'madde_id': '56035', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Sazı olmayan', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}, {'anlam_id': '75368', 'madde_id': '56035', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Eğlencesiz bir biçimde', 'gos': '0', 'orneklerListe': [{'ornek_id': '24480', 'anlam_id': '75368', 'ornek_sira': '1', 'ornek': 'Sayelerinde ne sazsız kalıyoruz ne eğlencesiz, eksik olmasınlar.', 'kac': '1', 'yazar_id': '15', 'yazar': [{'yazar_id': '15', 'tam_adi': 'Refik Halit Karay', 'kisa_adi': 'R. H. Karay', 'ekno': '142'}]}], 'ozelliklerListe': [{'ozellik_id': '32', 'tur': '4', 'tam_adi': 'mecaz', 'kisa_adi': 'mec.', 'ekno': '43'}]}]",
56036,0,44621,0,0,,saz şairi,0,1,,0,0,0,,,,,saz sairi,,"[{'anlam_id': '75369', 'madde_id': '56036', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Halk ozanı', 'gos': '0', 'orneklerListe': [{'ornek_id': '24481', 'anlam_id': '75369', 'ornek_sira': '1', 'ornek': ""Şu bizim İstanbul'un satıcıları, satıcı değil, muamma yazan saz şairi her biri."", 'kac': '1', 'yazar_id': '185', 'yazar': [{'yazar_id': '185', 'tam_adi': 'Nazım Hikmet', 'kisa_adi': 'N. Hikmet', 'ekno': '391'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '54', 'tur': '1', 'tam_adi': 'edebiyat', 'kisa_adi': 'ed.', 'ekno': '103'}]}]",
56037,0,44622,0,0,,saz şiiri,0,1,,0,0,0,,,,,saz siiri,,"[{'anlam_id': '75370', 'madde_id': '56037', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Halk edebiyatında genellikle saz eşliğinde söylenen şiir', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '54', 'tur': '1', 'tam_adi': 'edebiyat', 'kisa_adi': 'ed.', 'ekno': '103'}]}]",
56038,0,44623,0,0,,saz takımı,0,1,,0,0,0,,,,,saz takimi,,"[{'anlam_id': '75371', 'madde_id': '56038', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Ut, keman, kanun, bağlama vb. müzik araçlarını çalanların oluşturduğu çalgı takımı', 'gos': '0', 'orneklerListe': [{'ornek_id': '24482', 'anlam_id': '75371', 'ornek_sira': '1', 'ornek': 'Hatır, gönül, nüfuz tesiri sayesinde bu saz takımlarının birbirlerine hemen denk olmasını temin ederdi.', 'kac': '1', 'yazar_id': '18', 'yazar': [{'yazar_id': '18', 'tam_adi': 'Abdülhak Şinasi Hisar', 'kisa_adi': 'A. Ş. Hisar', 'ekno': '145'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '39', 'tur': '1', 'tam_adi': 'müzik', 'kisa_adi': 'müz.', 'ekno': '88'}]}]",
56039,0,44624,0,0,,saz tavuğu,0,1,,0,0,0,,,,,saz tavugu,,"[{'anlam_id': '75372', 'madde_id': '56039', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Genellikle bataklıklarda yaşayan, kuyruğunun altı beyaz, bacakları sarı, yüzü kırmızı renkte olan, ot ve sudaki küçük canlılarla beslenen bir tür tavuk (Gallinula chloropus)', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '53', 'tur': '1', 'tam_adi': 'hayvan bilimi', 'kisa_adi': 'hay. b.', 'ekno': '102'}]}]",
56040,0,44625,0,0,,Sb,0,1,,0,0,0,,,,,Sb,,"[{'anlam_id': '75373', 'madde_id': '56040', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Antimon elementinin simgesi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '48', 'tur': '1', 'tam_adi': 'kimya', 'kisa_adi': 'kim.', 'ekno': '97'}]}]",
56041,0,44626,0,0,,Sc,0,1,,0,0,0,,,,,Sc,,"[{'anlam_id': '75374', 'madde_id': '56041', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Skandiyum elementinin simgesi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '48', 'tur': '1', 'tam_adi': 'kimya', 'kisa_adi': 'kim.', 'ekno': '97'}]}]",
56042,3,44631,0,0,,Se,0,1,,0,0,0,,,,,Se,,"[{'anlam_id': '75375', 'madde_id': '56042', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Selenyum elementinin simgesi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '48', 'tur': '1', 'tam_adi': 'kimya', 'kisa_adi': 'kim.', 'ekno': '97'}]}]",
