madde_id,kac,kelime_no,cesit,anlam_gor,on_taki,madde,cesit_say,anlam_say,taki,cogul_mu,ozel_mi,lisan_kodu,lisan,telaffuz,birlesikler,font,madde_duz,gosterim_tarihi,anlamlarListe,atasozu
20030,0,17158,0,0,,etnolog,0,1,ğu,0,0,13,Fransızca ethnologue,l ince okunur,,,etnolog,,"[{'anlam_id': '29863', 'madde_id': '20030', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Irk bilimci', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
20031,0,17159,0,0,,etnoloji,0,1,,0,0,13,Fransızca ethnologie,l ince okunur,,,etnoloji,,"[{'anlam_id': '29864', 'madde_id': '20031', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Irk bilimi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '62', 'tur': '1', 'tam_adi': 'toplum bilimi', 'kisa_adi': 'top. b.', 'ekno': '113'}, {'ozellik_id': '105', 'tur': '1', 'tam_adi': 'antropoloji', 'kisa_adi': 'ant.', 'ekno': '404'}]}]",
20032,0,17160,0,0,,etnolojik,0,1,,0,0,13,Fransızca ethnologique,l ince okunur,,,etnolojik,,"[{'anlam_id': '29865', 'madde_id': '20032', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Irk bilimsel', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}]}]",
20033,0,17161,0,0,,etobur,0,1,,0,0,0,,e'tobur,,,etobur,,"[{'anlam_id': '29866', 'madde_id': '20033', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Dişleri et yiyecek biçimde gelişmiş, omurgalı, memeli (hayvan), etçil, karnivor', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '20', 'tur': '3', 'tam_adi': 'sıfat', 'kisa_adi': 'sf.', 'ekno': '31'}, {'ozellik_id': '53', 'tur': '1', 'tam_adi': 'hayvan bilimi', 'kisa_adi': 'hay. b.', 'ekno': '102'}]}]",
20034,0,17162,0,0,,etoburlar,0,1,,1,0,0,,,,,etoburlar,,"[{'anlam_id': '29867', 'madde_id': '20034', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Dişleri et yiyecek biçimde gelişmiş omurgalı memeli hayvanlardan bir takım, etçiller', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}, {'ozellik_id': '53', 'tur': '1', 'tam_adi': 'hayvan bilimi', 'kisa_adi': 'hay. b.', 'ekno': '102'}]}]",
20035,0,17163,0,0,,etokrasi,0,1,,0,0,13,Fransızca éthocratie,,,,etokrasi,,"[{'anlam_id': '29868', 'madde_id': '20035', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yalnızca ahlak üzerine kurulu yönetim biçimi', 'gos': '0', 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
20036,0,17164,0,0,,etol,0,1,lü,0,0,13,Fransızca étole,,,,etol,,"[{'anlam_id': '29869', 'madde_id': '20036', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Genellikle kürkten, gösterişli kumaşlardan veya yün örgüden yapılmış omuz atkısı', 'gos': '0', 'orneklerListe': [{'ornek_id': '2021', 'anlam_id': '29869', 'ornek_sira': '1', 'ornek': 'Omuzlarına beyaz bir etol almayı da ihmal etmedi.', 'kac': '1', 'yazar_id': '212', 'yazar': [{'yazar_id': '212', 'tam_adi': 'Ayşe Kulin', 'kisa_adi': 'A. Kulin', 'ekno': '437'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}]",
20037,0,17165,0,0,,etraf,3,3,,1,0,11,Arapça eṭrāf,etra:fı,,,etraf,,"[{'anlam_id': '29870', 'madde_id': '20037', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'Yanlar, taraflar', 'gos': '0', 'orneklerListe': [{'ornek_id': '2022', 'anlam_id': '29870', 'ornek_sira': '1', 'ornek': 'Her vakit oturdukları büyücek masanın etrafına yerleştiler.', 'kac': '1', 'yazar_id': '17', 'yazar': [{'yazar_id': '17', 'tam_adi': 'Peyami Safa', 'kisa_adi': 'P. Safa', 'ekno': '144'}]}], 'ozelliklerListe': [{'ozellik_id': '19', 'tur': '3', 'tam_adi': 'isim', 'kisa_adi': 'a.', 'ekno': '30'}]}, {'anlam_id': '29871', 'madde_id': '20037', 'anlam_sira': '2', 'fiil': '0', 'tipkes': '0', 'anlam': 'Çevre', 'gos': '0', 'orneklerListe': [{'ornek_id': '2023', 'anlam_id': '29871', 'ornek_sira': '1', 'ornek': 'Meçhul kadın korka korka etrafına bakındı.', 'kac': '1', 'yazar_id': '76', 'yazar': [{'yazar_id': '76', 'tam_adi': 'Aka Gündüz', 'kisa_adi': 'A. Gündüz', 'ekno': '215'}]}]}, {'anlam_id': '29872', 'madde_id': '20037', 'anlam_sira': '3', 'fiil': '0', 'tipkes': '0', 'anlam': 'Bir kimsenin sürekli ilişkide bulunduğu kimseler, yakınlar, muhit', 'gos': '0', 'orneklerListe': [{'ornek_id': '2024', 'anlam_id': '29872', 'ornek_sira': '1', 'ornek': 'Ama derdini etrafına anlatamıyordu işte.', 'kac': '1', 'yazar_id': '108', 'yazar': [{'yazar_id': '108', 'tam_adi': 'Samiha Ayverdi', 'kisa_adi': 'S. Ayverdi', 'ekno': '254'}]}]}]","[{'madde_id': '20038', 'madde': 'etrafı boş bulmak', 'on_taki': None}, {'madde_id': '20039', 'madde': 'etrafında dört (veya pervane gibi) dönmek (veya pervane olmak)', 'on_taki': None}, {'madde_id': '20040', 'madde': 'etrafını almak (veya sarmak)', 'on_taki': '(birinin veya bir şeyin) '}]"
20038,0,17165,1,0,,etrafı boş bulmak,0,1,,0,0,0,,,,,etrafi bos bulmak,,"[{'anlam_id': '29873', 'madde_id': '20038', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'kendisini engelleyecek kimse olmamak', 'gos': '0', 'orneklerListe': [{'ornek_id': '2025', 'anlam_id': '29873', 'ornek_sira': '1', 'ornek': 'Vaktiyle etrafı boş bulduğu için mistik sıfatını takınmak istemişti.', 'kac': '1', 'yazar_id': '200', 'yazar': [{'yazar_id': '200', 'tam_adi': 'Asaf Halet Çelebi', 'kisa_adi': 'A. H. Çelebi', 'ekno': '425'}]}]}]","[{'madde_id': '20039', 'madde': 'etrafında dört (veya pervane gibi) dönmek (veya pervane olmak)', 'on_taki': None}, {'madde_id': '20040', 'madde': 'etrafını almak (veya sarmak)', 'on_taki': '(birinin veya bir şeyin) '}]"
20039,0,17165,2,0,,etrafında dört (veya pervane gibi) dönmek (veya pervane olmak),0,1,,0,0,0,,,,,etrafinda dort (veya pervane gibi) donmek (veya pervane olmak),,"[{'anlam_id': '29874', 'madde_id': '20039', 'anlam_sira': '1', 'fiil': '0', 'tipkes': '0', 'anlam': 'isteğini elde etmek için birinin yanından ayrılmayıp gönlünü etmeye çalışmak', 'gos': '0', 'orneklerListe': [{'ornek_id': '2026', 'anlam_id': '29874', 'ornek_sira': '1', 'ornek': 'Bizi memnun etmek için etrafımızda dört dönüyordu.', 'kac': '1', 'yazar_id': '43', 'yazar': [{'yazar_id': '43', 'tam_adi': 'Çetin Altan', 'kisa_adi': 'Ç. Altan', 'ekno': '174'}]}, {'ornek_id': '2027', 'anlam_id': '29874', 'ornek_sira': '2', 'ornek': 'Hanımefendinin etrafında pervane gibi dönüyor, isteyeceği şeyleri evvelden keşfetmek için gözünün içine bakıyordu.', 'kac': '1', 'yazar_id': '8', 'yazar': [{'yazar_id': '8', 'tam_adi': 'Reşat Nuri Güntekin', 'kisa_adi': 'R. N. Güntekin', 'ekno': '133'}]}]}]","[{'madde_id': '20038', 'madde': 'etrafı boş bulmak', 'on_taki': None}, {'madde_id': '20040', 'madde': 'etrafını almak (veya sarmak)', 'on_taki': '(birinin veya bir şeyin) '}]"
